AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
43.0,3.0,21.0,1.0,1240.0,217.0,0.0,40.0,2.0,6.0
65.0,7.0,22.0,1.0,5610.0,36.0,0.0,40.0,1.0,1.0
57.0,1.0,11.0,1.0,6050.0,303.0,1.0,40.0,1.0,1.0
49.0,2.0,23.0,1.0,4710.0,209.0,1.0,60.0,2.0,6.0
28.0,4.0,21.0,5.0,800.0,247.0,0.0,40.0,1.0,6.0
61.0,6.0,16.0,5.0,6220.0,6.0,11.0,20.0,1.0,1.0
29.0,2.0,19.0,5.0,3930.0,6.0,5.0,40.0,1.0,8.0
52.0,2.0,18.0,1.0,5400.0,6.0,0.0,40.0,2.0,1.0
71.0,3.0,22.0,3.0,2300.0,6.0,5.0,30.0,2.0,9.0
40.0,6.0,17.0,1.0,4251.0,6.0,0.0,40.0,1.0,8.0
30.0,2.0,21.0,5.0,2710.0,31.0,12.0,50.0,2.0,1.0
67.0,1.0,23.0,1.0,2100.0,36.0,0.0,20.0,1.0,1.0
44.0,1.0,21.0,5.0,4840.0,6.0,2.0,50.0,1.0,1.0
57.0,6.0,19.0,1.0,910.0,34.0,0.0,50.0,1.0,1.0
48.0,4.0,19.0,1.0,4220.0,6.0,1.0,40.0,1.0,2.0
64.0,2.0,22.0,1.0,5820.0,17.0,0.0,40.0,1.0,1.0
46.0,7.0,16.0,1.0,6260.0,303.0,1.0,9.0,1.0,8.0
28.0,1.0,21.0,5.0,4435.0,34.0,0.0,32.0,1.0,1.0
58.0,1.0,20.0,1.0,3255.0,6.0,1.0,40.0,2.0,1.0
30.0,1.0,22.0,5.0,5240.0,42.0,0.0,65.0,2.0,1.0
32.0,1.0,21.0,5.0,845.0,6.0,2.0,48.0,1.0,6.0
21.0,2.0,20.0,5.0,750.0,217.0,0.0,10.0,2.0,6.0
32.0,1.0,21.0,5.0,5820.0,21.0,0.0,40.0,1.0,1.0
34.0,2.0,19.0,1.0,520.0,6.0,0.0,40.0,2.0,8.0
55.0,6.0,21.0,3.0,4920.0,6.0,0.0,60.0,2.0,1.0
42.0,1.0,22.0,1.0,2310.0,34.0,0.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,9365.0,6.0,2.0,30.0,1.0,1.0
34.0,1.0,14.0,5.0,4110.0,6.0,0.0,20.0,2.0,9.0
49.0,1.0,18.0,5.0,8255.0,6.0,2.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4720.0,6.0,0.0,30.0,1.0,1.0
48.0,6.0,22.0,1.0,2003.0,27.0,0.0,20.0,1.0,1.0
28.0,1.0,6.0,1.0,4510.0,229.0,10.0,27.0,1.0,6.0
30.0,2.0,21.0,1.0,5940.0,25.0,1.0,40.0,2.0,1.0
63.0,1.0,20.0,3.0,3321.0,6.0,0.0,36.0,2.0,1.0
49.0,3.0,21.0,3.0,5740.0,53.0,0.0,40.0,2.0,1.0
26.0,6.0,19.0,5.0,2752.0,501.0,11.0,40.0,1.0,1.0
21.0,1.0,19.0,5.0,4760.0,6.0,2.0,20.0,2.0,8.0
48.0,6.0,19.0,1.0,630.0,19.0,1.0,30.0,1.0,1.0
37.0,1.0,22.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0
44.0,1.0,21.0,3.0,350.0,233.0,0.0,65.0,2.0,6.0
45.0,1.0,20.0,3.0,4810.0,2.0,0.0,50.0,2.0,1.0
40.0,1.0,20.0,5.0,4000.0,6.0,0.0,60.0,2.0,6.0
58.0,6.0,21.0,1.0,800.0,6.0,0.0,50.0,1.0,1.0
42.0,1.0,24.0,1.0,2100.0,48.0,0.0,60.0,2.0,1.0
55.0,1.0,15.0,5.0,9130.0,42.0,0.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,705.0,6.0,2.0,40.0,2.0,6.0
66.0,8.0,22.0,1.0,800.0,6.0,0.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,8640.0,6.0,2.0,39.0,2.0,1.0
32.0,1.0,22.0,1.0,1021.0,210.0,0.0,40.0,1.0,6.0
22.0,1.0,19.0,5.0,7200.0,6.0,2.0,35.0,1.0,1.0
49.0,1.0,19.0,5.0,9410.0,303.0,0.0,40.0,1.0,8.0
48.0,3.0,22.0,5.0,2310.0,6.0,0.0,40.0,2.0,1.0
23.0,1.0,16.0,5.0,9620.0,6.0,2.0,40.0,1.0,8.0
68.0,1.0,16.0,3.0,4760.0,25.0,0.0,40.0,1.0,1.0
47.0,6.0,16.0,1.0,6115.0,6.0,0.0,60.0,1.0,1.0
47.0,1.0,23.0,1.0,3100.0,23.0,1.0,60.0,2.0,9.0
61.0,1.0,21.0,1.0,4840.0,17.0,0.0,40.0,1.0,1.0
45.0,1.0,1.0,1.0,8320.0,303.0,10.0,40.0,1.0,1.0
55.0,1.0,11.0,2.0,7700.0,303.0,0.0,40.0,2.0,1.0
30.0,1.0,19.0,1.0,1320.0,362.0,15.0,40.0,1.0,1.0
40.0,3.0,21.0,5.0,440.0,207.0,13.0,40.0,1.0,6.0
49.0,5.0,21.0,1.0,4110.0,205.0,1.0,40.0,1.0,6.0
58.0,1.0,15.0,1.0,8030.0,6.0,0.0,50.0,1.0,1.0
64.0,6.0,19.0,1.0,4600.0,6.0,1.0,60.0,2.0,1.0
35.0,1.0,16.0,3.0,5940.0,6.0,0.0,40.0,2.0,1.0
51.0,1.0,24.0,5.0,1760.0,55.0,0.0,50.0,1.0,1.0
38.0,1.0,20.0,1.0,4040.0,303.0,17.0,40.0,1.0,1.0
47.0,1.0,11.0,1.0,4251.0,303.0,6.0,40.0,1.0,1.0
40.0,1.0,17.0,1.0,3300.0,303.0,0.0,48.0,2.0,1.0
26.0,1.0,21.0,5.0,5600.0,6.0,0.0,75.0,1.0,1.0
46.0,4.0,18.0,5.0,2545.0,6.0,0.0,40.0,2.0,1.0
36.0,1.0,17.0,1.0,6260.0,303.0,1.0,24.0,1.0,8.0
57.0,1.0,19.0,4.0,4230.0,40.0,0.0,30.0,2.0,1.0
40.0,2.0,21.0,5.0,3602.0,440.0,0.0,40.0,2.0,2.0
54.0,1.0,1.0,4.0,8320.0,247.0,0.0,60.0,2.0,6.0
51.0,7.0,21.0,3.0,2640.0,217.0,0.0,40.0,2.0,6.0
17.0,1.0,13.0,5.0,4110.0,6.0,2.0,15.0,2.0,1.0
48.0,1.0,19.0,1.0,340.0,6.0,0.0,50.0,1.0,1.0
43.0,1.0,11.0,1.0,7700.0,303.0,1.0,50.0,2.0,8.0
50.0,2.0,23.0,1.0,2050.0,303.0,0.0,40.0,2.0,1.0
38.0,4.0,22.0,3.0,2310.0,6.0,0.0,55.0,2.0,1.0
21.0,1.0,19.0,5.0,1910.0,6.0,17.0,10.0,1.0,6.0
41.0,6.0,20.0,3.0,2810.0,6.0,0.0,12.0,2.0,1.0
24.0,1.0,22.0,5.0,1021.0,207.0,12.0,40.0,1.0,6.0
19.0,1.0,16.0,5.0,9620.0,6.0,2.0,40.0,1.0,1.0
27.0,1.0,21.0,5.0,4110.0,6.0,11.0,40.0,1.0,1.0
20.0,1.0,18.0,5.0,4010.0,6.0,2.0,40.0,1.0,8.0
38.0,1.0,21.0,1.0,5600.0,6.0,1.0,40.0,1.0,1.0
31.0,1.0,22.0,1.0,710.0,20.0,0.0,50.0,1.0,1.0
21.0,5.0,16.0,5.0,5740.0,24.0,17.0,60.0,1.0,2.0
63.0,3.0,21.0,1.0,3255.0,233.0,1.0,40.0,2.0,6.0
49.0,1.0,17.0,1.0,9130.0,6.0,0.0,32.0,1.0,1.0
48.0,1.0,18.0,1.0,7420.0,6.0,0.0,45.0,1.0,1.0
47.0,1.0,19.0,4.0,9620.0,303.0,0.0,20.0,2.0,2.0
58.0,1.0,19.0,1.0,9620.0,6.0,1.0,20.0,2.0,1.0
25.0,1.0,21.0,5.0,4710.0,6.0,12.0,50.0,1.0,1.0
58.0,2.0,19.0,3.0,6355.0,6.0,0.0,40.0,1.0,2.0
47.0,2.0,22.0,1.0,2310.0,6.0,0.0,40.0,1.0,2.0
24.0,4.0,21.0,5.0,2205.0,6.0,0.0,20.0,1.0,1.0
40.0,1.0,19.0,3.0,9600.0,6.0,12.0,40.0,1.0,2.0
50.0,1.0,19.0,1.0,5730.0,11.0,1.0,40.0,2.0,1.0
43.0,1.0,17.0,3.0,2722.0,6.0,5.0,40.0,1.0,1.0
64.0,1.0,16.0,1.0,2205.0,312.0,1.0,20.0,2.0,8.0
55.0,1.0,21.0,1.0,1021.0,6.0,1.0,45.0,1.0,1.0
30.0,2.0,21.0,5.0,2006.0,6.0,2.0,35.0,1.0,1.0
20.0,1.0,19.0,5.0,2640.0,6.0,15.0,20.0,2.0,1.0
47.0,2.0,22.0,1.0,230.0,6.0,1.0,50.0,1.0,1.0
21.0,4.0,19.0,5.0,2545.0,6.0,2.0,30.0,1.0,1.0
66.0,7.0,19.0,1.0,410.0,6.0,1.0,40.0,1.0,9.0
22.0,1.0,16.0,5.0,5400.0,6.0,12.0,40.0,2.0,9.0
53.0,3.0,21.0,1.0,3255.0,233.0,1.0,40.0,2.0,6.0
40.0,3.0,21.0,1.0,2320.0,6.0,1.0,40.0,2.0,1.0
53.0,3.0,21.0,1.0,565.0,158.0,0.0,60.0,1.0,1.0
32.0,1.0,24.0,5.0,3647.0,247.0,5.0,40.0,2.0,6.0
61.0,1.0,9.0,5.0,8990.0,303.0,13.0,40.0,2.0,8.0
37.0,1.0,16.0,3.0,5100.0,6.0,0.0,40.0,2.0,8.0
36.0,1.0,14.0,5.0,5240.0,6.0,5.0,40.0,1.0,1.0
53.0,1.0,14.0,1.0,440.0,312.0,0.0,40.0,1.0,1.0
37.0,4.0,19.0,1.0,5120.0,6.0,1.0,40.0,2.0,1.0
65.0,1.0,20.0,2.0,4760.0,6.0,0.0,40.0,2.0,1.0
45.0,1.0,21.0,1.0,4150.0,303.0,1.0,25.0,2.0,1.0
29.0,1.0,21.0,5.0,1021.0,236.0,0.0,40.0,1.0,6.0
35.0,1.0,16.0,5.0,6260.0,6.0,2.0,40.0,1.0,1.0
57.0,3.0,21.0,3.0,2310.0,6.0,0.0,50.0,2.0,1.0
39.0,1.0,21.0,3.0,1050.0,6.0,2.0,40.0,1.0,6.0
29.0,1.0,22.0,1.0,10.0,164.0,0.0,40.0,2.0,1.0
21.0,1.0,19.0,5.0,4110.0,240.0,17.0,50.0,1.0,6.0
34.0,1.0,21.0,1.0,1021.0,6.0,1.0,50.0,1.0,1.0
32.0,1.0,20.0,5.0,410.0,6.0,13.0,15.0,1.0,1.0
62.0,4.0,19.0,2.0,9645.0,39.0,16.0,15.0,1.0,1.0
44.0,5.0,22.0,1.0,5000.0,6.0,1.0,40.0,2.0,1.0
17.0,3.0,16.0,5.0,4720.0,6.0,2.0,9.0,1.0,2.0
22.0,1.0,18.0,1.0,6442.0,6.0,10.0,30.0,1.0,8.0
37.0,1.0,21.0,5.0,9620.0,207.0,2.0,40.0,1.0,6.0
56.0,1.0,21.0,1.0,4465.0,217.0,0.0,40.0,2.0,6.0
40.0,1.0,21.0,1.0,9030.0,6.0,0.0,50.0,1.0,1.0
50.0,1.0,1.0,3.0,9130.0,6.0,13.0,60.0,1.0,1.0
65.0,4.0,24.0,1.0,2205.0,240.0,0.0,40.0,1.0,6.0
51.0,7.0,21.0,5.0,710.0,6.0,0.0,40.0,1.0,1.0
50.0,1.0,13.0,1.0,7810.0,40.0,1.0,40.0,2.0,1.0
47.0,1.0,21.0,1.0,800.0,301.0,0.0,40.0,2.0,1.0
57.0,7.0,21.0,1.0,5740.0,217.0,0.0,40.0,2.0,6.0
17.0,1.0,14.0,5.0,4055.0,6.0,2.0,12.0,2.0,1.0
34.0,1.0,19.0,1.0,3640.0,6.0,9.0,30.0,2.0,8.0
53.0,1.0,16.0,1.0,8140.0,15.0,1.0,40.0,1.0,7.0
38.0,1.0,21.0,5.0,440.0,34.0,0.0,40.0,2.0,1.0
24.0,1.0,21.0,5.0,5860.0,39.0,0.0,40.0,1.0,1.0
25.0,1.0,18.0,5.0,6200.0,6.0,13.0,40.0,1.0,1.0
57.0,2.0,20.0,1.0,4220.0,6.0,0.0,40.0,1.0,1.0
29.0,1.0,21.0,1.0,4350.0,301.0,4.0,50.0,2.0,1.0
65.0,3.0,21.0,1.0,2310.0,6.0,0.0,16.0,1.0,1.0
33.0,1.0,19.0,5.0,2014.0,6.0,0.0,42.0,1.0,2.0
43.0,1.0,14.0,5.0,4110.0,6.0,17.0,24.0,1.0,2.0
26.0,1.0,16.0,5.0,6220.0,6.0,12.0,40.0,1.0,8.0
54.0,1.0,21.0,5.0,1050.0,120.0,15.0,40.0,1.0,1.0
60.0,1.0,19.0,1.0,9150.0,6.0,0.0,40.0,1.0,1.0
26.0,1.0,23.0,5.0,5160.0,6.0,2.0,40.0,2.0,6.0
30.0,1.0,16.0,5.0,9645.0,6.0,2.0,40.0,1.0,1.0
40.0,1.0,16.0,5.0,8740.0,303.0,5.0,40.0,1.0,1.0
52.0,1.0,16.0,1.0,8740.0,462.0,0.0,40.0,1.0,2.0
31.0,1.0,16.0,5.0,3930.0,6.0,3.0,40.0,1.0,1.0
51.0,1.0,20.0,1.0,3602.0,210.0,1.0,20.0,2.0,9.0
29.0,1.0,16.0,5.0,7340.0,6.0,10.0,40.0,1.0,1.0
54.0,1.0,19.0,5.0,8030.0,36.0,0.0,50.0,1.0,1.0
52.0,1.0,21.0,5.0,2360.0,109.0,2.0,25.0,1.0,1.0
24.0,1.0,16.0,5.0,6050.0,6.0,0.0,35.0,1.0,1.0
51.0,7.0,21.0,5.0,4810.0,6.0,13.0,30.0,1.0,1.0
25.0,5.0,20.0,1.0,8740.0,8.0,1.0,40.0,1.0,1.0
29.0,5.0,16.0,1.0,2360.0,6.0,0.0,40.0,1.0,8.0
64.0,1.0,19.0,5.0,9600.0,6.0,17.0,40.0,1.0,1.0
34.0,7.0,16.0,1.0,6200.0,6.0,0.0,30.0,1.0,8.0
48.0,1.0,12.0,4.0,4130.0,303.0,10.0,35.0,1.0,1.0
82.0,2.0,22.0,1.0,2040.0,40.0,0.0,40.0,1.0,1.0
61.0,4.0,21.0,1.0,1360.0,200.0,0.0,40.0,1.0,1.0
55.0,6.0,9.0,3.0,6230.0,303.0,10.0,30.0,2.0,8.0
24.0,1.0,19.0,5.0,4030.0,6.0,2.0,40.0,2.0,1.0
54.0,1.0,16.0,1.0,5740.0,6.0,1.0,60.0,2.0,1.0
47.0,1.0,19.0,5.0,4110.0,6.0,13.0,20.0,2.0,1.0
37.0,4.0,21.0,1.0,2555.0,212.0,1.0,60.0,2.0,9.0
48.0,2.0,22.0,1.0,5140.0,11.0,1.0,50.0,1.0,9.0
62.0,7.0,19.0,1.0,9130.0,6.0,1.0,36.0,1.0,6.0
37.0,2.0,20.0,1.0,350.0,6.0,1.0,44.0,2.0,1.0
32.0,1.0,20.0,5.0,4700.0,6.0,0.0,40.0,2.0,9.0
54.0,4.0,18.0,5.0,3602.0,6.0,2.0,40.0,1.0,6.0
28.0,3.0,22.0,5.0,2014.0,42.0,0.0,45.0,2.0,8.0
22.0,1.0,16.0,5.0,5400.0,6.0,2.0,40.0,2.0,1.0
46.0,4.0,18.0,1.0,7200.0,128.0,1.0,40.0,1.0,1.0
63.0,1.0,19.0,1.0,4720.0,34.0,0.0,40.0,1.0,1.0
66.0,1.0,19.0,1.0,4110.0,6.0,0.0,12.0,2.0,1.0
38.0,6.0,17.0,1.0,7220.0,41.0,1.0,35.0,1.0,1.0
61.0,3.0,22.0,3.0,2205.0,6.0,0.0,15.0,2.0,1.0
32.0,1.0,22.0,1.0,710.0,36.0,1.0,50.0,2.0,1.0
38.0,3.0,20.0,5.0,800.0,6.0,0.0,40.0,2.0,1.0
30.0,1.0,19.0,1.0,7750.0,313.0,7.0,50.0,1.0,1.0
71.0,6.0,22.0,1.0,2006.0,233.0,0.0,26.0,2.0,6.0
32.0,1.0,19.0,5.0,4700.0,36.0,13.0,40.0,2.0,1.0
18.0,3.0,14.0,5.0,4600.0,48.0,4.0,15.0,2.0,1.0
51.0,1.0,19.0,1.0,4700.0,29.0,1.0,40.0,1.0,1.0
27.0,2.0,21.0,5.0,5940.0,36.0,0.0,30.0,2.0,1.0
33.0,2.0,22.0,5.0,725.0,6.0,0.0,60.0,2.0,1.0
33.0,4.0,17.0,3.0,9600.0,6.0,16.0,20.0,1.0,2.0
18.0,1.0,18.0,5.0,4720.0,6.0,17.0,12.0,2.0,1.0
47.0,6.0,11.0,1.0,6260.0,303.0,0.0,40.0,1.0,8.0
63.0,1.0,20.0,1.0,8740.0,207.0,1.0,10.0,2.0,6.0
43.0,1.0,21.0,1.0,540.0,66.0,1.0,45.0,1.0,6.0
33.0,1.0,16.0,1.0,1006.0,303.0,1.0,55.0,2.0,1.0
50.0,1.0,18.0,4.0,4251.0,303.0,0.0,40.0,1.0,1.0
48.0,2.0,19.0,1.0,2040.0,6.0,1.0,40.0,2.0,1.0
62.0,3.0,21.0,5.0,2014.0,303.0,12.0,20.0,2.0,1.0
29.0,1.0,19.0,5.0,4510.0,6.0,2.0,40.0,2.0,2.0
32.0,1.0,21.0,3.0,1360.0,6.0,13.0,50.0,1.0,1.0
37.0,1.0,22.0,1.0,350.0,214.0,1.0,12.0,2.0,1.0
25.0,1.0,16.0,5.0,5300.0,6.0,0.0,40.0,2.0,8.0
33.0,1.0,21.0,1.0,4830.0,6.0,0.0,47.0,2.0,1.0
55.0,6.0,16.0,1.0,6442.0,303.0,2.0,40.0,2.0,1.0
33.0,1.0,22.0,5.0,1021.0,12.0,0.0,50.0,1.0,1.0
37.0,1.0,16.0,1.0,4500.0,303.0,1.0,32.0,1.0,8.0
23.0,1.0,19.0,5.0,1010.0,6.0,2.0,40.0,1.0,1.0
51.0,1.0,19.0,1.0,5240.0,6.0,1.0,40.0,2.0,1.0
42.0,1.0,14.0,3.0,3602.0,312.0,0.0,30.0,2.0,8.0
20.0,3.0,19.0,5.0,2350.0,6.0,12.0,12.0,1.0,1.0
63.0,1.0,20.0,1.0,4850.0,6.0,1.0,40.0,1.0,1.0
59.0,6.0,1.0,5.0,4850.0,303.0,6.0,4.0,2.0,8.0
30.0,1.0,20.0,5.0,7340.0,6.0,0.0,40.0,1.0,1.0
56.0,3.0,20.0,1.0,7010.0,6.0,0.0,40.0,1.0,8.0
54.0,3.0,22.0,3.0,230.0,55.0,0.0,40.0,1.0,1.0
22.0,1.0,19.0,5.0,4720.0,6.0,2.0,40.0,1.0,2.0
57.0,4.0,19.0,3.0,440.0,6.0,0.0,50.0,1.0,3.0
36.0,1.0,20.0,1.0,7430.0,6.0,1.0,50.0,1.0,1.0
47.0,1.0,20.0,1.0,4220.0,6.0,0.0,20.0,2.0,1.0
21.0,5.0,16.0,5.0,5040.0,27.0,17.0,50.0,1.0,1.0
25.0,1.0,21.0,5.0,3150.0,6.0,13.0,40.0,2.0,6.0
39.0,1.0,21.0,1.0,4840.0,6.0,1.0,40.0,2.0,1.0
32.0,1.0,19.0,5.0,9365.0,303.0,0.0,40.0,1.0,1.0
24.0,1.0,16.0,1.0,4030.0,303.0,0.0,45.0,1.0,1.0
43.0,1.0,21.0,1.0,4710.0,6.0,1.0,45.0,1.0,1.0
62.0,6.0,21.0,2.0,3630.0,242.0,0.0,40.0,2.0,9.0
55.0,1.0,19.0,5.0,8740.0,6.0,0.0,40.0,1.0,1.0
42.0,1.0,16.0,1.0,310.0,303.0,0.0,40.0,2.0,8.0
35.0,3.0,21.0,4.0,3802.0,303.0,0.0,55.0,1.0,1.0
55.0,1.0,18.0,1.0,5000.0,6.0,1.0,50.0,1.0,1.0
59.0,1.0,19.0,1.0,52.0,26.0,1.0,40.0,1.0,1.0
29.0,3.0,21.0,1.0,2310.0,6.0,1.0,45.0,2.0,1.0
41.0,1.0,22.0,1.0,1430.0,210.0,0.0,40.0,1.0,6.0
71.0,1.0,16.0,1.0,4510.0,6.0,1.0,40.0,2.0,1.0
63.0,1.0,16.0,1.0,4700.0,48.0,1.0,40.0,1.0,8.0
48.0,4.0,21.0,1.0,3870.0,6.0,1.0,40.0,1.0,6.0
28.0,1.0,21.0,5.0,2360.0,6.0,2.0,25.0,1.0,9.0
41.0,1.0,10.0,1.0,4220.0,303.0,0.0,38.0,1.0,8.0
53.0,3.0,19.0,3.0,2012.0,6.0,0.0,40.0,2.0,1.0
22.0,2.0,19.0,5.0,230.0,6.0,2.0,20.0,2.0,1.0
50.0,2.0,10.0,2.0,3603.0,303.0,8.0,40.0,2.0,8.0
73.0,2.0,19.0,1.0,420.0,6.0,0.0,20.0,1.0,1.0
21.0,1.0,16.0,5.0,7800.0,6.0,10.0,40.0,2.0,8.0
32.0,1.0,21.0,5.0,4710.0,6.0,0.0,50.0,1.0,1.0
46.0,4.0,18.0,1.0,3602.0,6.0,4.0,40.0,2.0,1.0
60.0,6.0,9.0,1.0,4700.0,303.0,1.0,47.0,2.0,1.0
41.0,1.0,16.0,3.0,410.0,6.0,2.0,50.0,1.0,1.0
27.0,1.0,16.0,5.0,3605.0,6.0,11.0,40.0,1.0,9.0
20.0,3.0,19.0,5.0,2545.0,6.0,2.0,15.0,2.0,8.0
20.0,1.0,16.0,5.0,4110.0,6.0,4.0,28.0,1.0,1.0
27.0,3.0,19.0,1.0,3500.0,158.0,2.0,30.0,2.0,1.0
61.0,1.0,19.0,1.0,220.0,6.0,0.0,40.0,1.0,1.0
27.0,1.0,21.0,1.0,52.0,120.0,1.0,10.0,2.0,1.0
33.0,1.0,16.0,1.0,2205.0,247.0,0.0,40.0,2.0,6.0
44.0,1.0,16.0,1.0,9130.0,303.0,0.0,56.0,1.0,8.0
39.0,7.0,22.0,1.0,440.0,207.0,0.0,40.0,2.0,6.0
55.0,1.0,13.0,5.0,9620.0,6.0,5.0,39.0,2.0,1.0
60.0,1.0,12.0,1.0,440.0,130.0,1.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,1021.0,6.0,17.0,15.0,1.0,9.0
20.0,1.0,16.0,5.0,4020.0,6.0,2.0,35.0,1.0,1.0
34.0,1.0,16.0,3.0,5820.0,6.0,0.0,20.0,2.0,1.0
61.0,1.0,22.0,3.0,1108.0,6.0,0.0,4.0,1.0,1.0
43.0,1.0,21.0,3.0,735.0,32.0,0.0,45.0,2.0,1.0
30.0,1.0,16.0,1.0,7750.0,6.0,0.0,47.0,1.0,6.0
28.0,1.0,18.0,1.0,9645.0,6.0,0.0,38.0,1.0,8.0
34.0,1.0,19.0,4.0,1360.0,6.0,0.0,45.0,1.0,1.0
55.0,6.0,1.0,1.0,8990.0,303.0,0.0,15.0,1.0,8.0
54.0,5.0,19.0,1.0,3602.0,233.0,15.0,40.0,1.0,6.0
25.0,7.0,19.0,1.0,9142.0,6.0,0.0,40.0,1.0,1.0
53.0,3.0,20.0,5.0,5250.0,303.0,0.0,40.0,2.0,8.0
27.0,1.0,21.0,1.0,860.0,6.0,1.0,45.0,1.0,1.0
52.0,1.0,21.0,1.0,800.0,207.0,0.0,40.0,2.0,6.0
55.0,1.0,19.0,5.0,540.0,6.0,0.0,40.0,1.0,1.0
56.0,1.0,16.0,3.0,5000.0,6.0,0.0,44.0,1.0,1.0
61.0,1.0,14.0,1.0,6200.0,6.0,0.0,40.0,1.0,1.0
39.0,1.0,21.0,1.0,1108.0,215.0,0.0,45.0,1.0,6.0
63.0,4.0,16.0,1.0,5710.0,17.0,1.0,40.0,2.0,1.0
42.0,1.0,24.0,1.0,1610.0,55.0,0.0,45.0,2.0,1.0
62.0,1.0,16.0,1.0,5000.0,26.0,1.0,40.0,2.0,1.0
44.0,1.0,22.0,5.0,60.0,1.0,0.0,40.0,1.0,2.0
29.0,2.0,21.0,5.0,9645.0,6.0,13.0,40.0,1.0,2.0
57.0,3.0,16.0,1.0,3603.0,303.0,1.0,40.0,2.0,1.0
36.0,1.0,16.0,1.0,4020.0,303.0,1.0,40.0,1.0,8.0
66.0,6.0,16.0,1.0,4510.0,231.0,0.0,40.0,2.0,6.0
56.0,1.0,19.0,3.0,120.0,25.0,0.0,43.0,2.0,1.0
67.0,3.0,18.0,3.0,5740.0,6.0,0.0,40.0,2.0,1.0
47.0,1.0,22.0,1.0,160.0,39.0,0.0,50.0,1.0,1.0
31.0,1.0,16.0,5.0,7210.0,6.0,2.0,40.0,1.0,1.0
34.0,1.0,21.0,1.0,2545.0,210.0,0.0,40.0,1.0,6.0
31.0,1.0,22.0,1.0,1021.0,210.0,1.0,40.0,1.0,6.0
32.0,1.0,16.0,5.0,4040.0,312.0,10.0,40.0,1.0,8.0
50.0,6.0,16.0,3.0,4700.0,6.0,0.0,45.0,1.0,1.0
34.0,2.0,21.0,1.0,2634.0,6.0,0.0,45.0,1.0,1.0
29.0,1.0,19.0,1.0,3603.0,6.0,1.0,40.0,2.0,1.0
32.0,3.0,22.0,1.0,2310.0,6.0,0.0,50.0,2.0,1.0
35.0,1.0,15.0,1.0,9005.0,247.0,2.0,40.0,1.0,6.0
60.0,1.0,16.0,2.0,8140.0,312.0,0.0,40.0,1.0,8.0
37.0,3.0,21.0,1.0,3740.0,6.0,1.0,56.0,1.0,1.0
55.0,1.0,1.0,1.0,6410.0,312.0,0.0,40.0,1.0,1.0
65.0,7.0,19.0,1.0,7315.0,217.0,0.0,22.0,1.0,6.0
28.0,1.0,21.0,5.0,4500.0,25.0,12.0,36.0,1.0,1.0
40.0,1.0,7.0,1.0,8320.0,303.0,0.0,32.0,2.0,8.0
47.0,1.0,19.0,1.0,1530.0,11.0,1.0,50.0,1.0,1.0
53.0,1.0,21.0,5.0,800.0,217.0,10.0,40.0,1.0,6.0
23.0,1.0,21.0,5.0,310.0,6.0,4.0,40.0,2.0,1.0
28.0,5.0,18.0,5.0,5550.0,6.0,2.0,32.0,1.0,9.0
66.0,1.0,1.0,1.0,9130.0,303.0,0.0,40.0,1.0,1.0
20.0,1.0,16.0,5.0,3645.0,164.0,5.0,40.0,2.0,1.0
54.0,3.0,22.0,1.0,2310.0,224.0,0.0,35.0,1.0,1.0
27.0,1.0,22.0,5.0,1021.0,210.0,12.0,40.0,1.0,6.0
46.0,2.0,24.0,1.0,1760.0,301.0,0.0,45.0,1.0,1.0
58.0,1.0,15.0,1.0,4720.0,303.0,1.0,20.0,2.0,1.0
60.0,1.0,19.0,1.0,6355.0,6.0,0.0,40.0,1.0,1.0
37.0,5.0,22.0,1.0,220.0,6.0,0.0,40.0,2.0,1.0
26.0,1.0,16.0,5.0,7430.0,6.0,2.0,25.0,1.0,1.0
38.0,1.0,22.0,1.0,9142.0,6.0,1.0,50.0,2.0,1.0
17.0,1.0,14.0,5.0,4110.0,6.0,5.0,16.0,2.0,1.0
36.0,3.0,22.0,1.0,2310.0,6.0,0.0,50.0,1.0,8.0
46.0,1.0,22.0,1.0,3258.0,233.0,0.0,40.0,1.0,6.0
45.0,1.0,18.0,1.0,7640.0,6.0,1.0,20.0,2.0,8.0
35.0,1.0,18.0,5.0,4220.0,6.0,2.0,40.0,1.0,1.0
51.0,1.0,23.0,1.0,630.0,6.0,1.0,55.0,1.0,1.0
50.0,4.0,21.0,1.0,9830.0,36.0,1.0,40.0,1.0,1.0
29.0,3.0,21.0,5.0,2545.0,6.0,2.0,37.0,1.0,8.0
48.0,3.0,22.0,1.0,2310.0,6.0,1.0,50.0,2.0,1.0
25.0,7.0,16.0,5.0,500.0,6.0,2.0,30.0,1.0,8.0
29.0,3.0,21.0,5.0,2435.0,42.0,0.0,40.0,2.0,9.0
24.0,1.0,16.0,5.0,9150.0,6.0,2.0,28.0,1.0,1.0
49.0,1.0,19.0,1.0,4110.0,6.0,1.0,40.0,2.0,9.0
49.0,6.0,22.0,1.0,2310.0,39.0,0.0,20.0,2.0,1.0
