AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
59.0,1.0,17.0,1.0,8990.0,26.0,0.0,40.0,2.0,1.0
54.0,1.0,21.0,1.0,800.0,233.0,2.0,40.0,1.0,6.0
53.0,1.0,16.0,1.0,4200.0,303.0,0.0,40.0,1.0,1.0
37.0,1.0,24.0,1.0,1021.0,37.0,0.0,40.0,1.0,1.0
70.0,1.0,21.0,1.0,4220.0,209.0,1.0,40.0,1.0,6.0
46.0,3.0,22.0,2.0,2310.0,6.0,0.0,40.0,2.0,9.0
32.0,1.0,22.0,1.0,565.0,158.0,0.0,55.0,1.0,1.0
28.0,1.0,22.0,5.0,1031.0,207.0,12.0,25.0,1.0,6.0
26.0,1.0,18.0,5.0,5240.0,6.0,2.0,40.0,1.0,2.0
60.0,1.0,16.0,3.0,4600.0,6.0,2.0,40.0,2.0,1.0
36.0,1.0,23.0,5.0,120.0,138.0,0.0,50.0,2.0,6.0
36.0,1.0,16.0,5.0,4030.0,233.0,5.0,40.0,1.0,6.0
46.0,1.0,20.0,1.0,8610.0,4.0,0.0,50.0,1.0,1.0
68.0,1.0,21.0,1.0,220.0,30.0,0.0,70.0,1.0,1.0
42.0,1.0,21.0,1.0,3255.0,164.0,1.0,12.0,2.0,1.0
54.0,3.0,20.0,4.0,4220.0,6.0,0.0,24.0,1.0,1.0
34.0,1.0,19.0,1.0,410.0,6.0,0.0,30.0,2.0,1.0
40.0,1.0,19.0,1.0,4720.0,6.0,0.0,24.0,2.0,6.0
27.0,5.0,19.0,5.0,5120.0,6.0,2.0,40.0,2.0,8.0
71.0,1.0,18.0,5.0,9141.0,6.0,0.0,40.0,1.0,9.0
50.0,2.0,22.0,3.0,230.0,6.0,0.0,75.0,2.0,1.0
38.0,1.0,23.0,1.0,3090.0,212.0,0.0,80.0,2.0,1.0
51.0,1.0,17.0,1.0,9600.0,6.0,16.0,40.0,1.0,2.0
55.0,1.0,12.0,1.0,6230.0,303.0,1.0,40.0,1.0,1.0
37.0,1.0,20.0,1.0,3500.0,6.0,1.0,36.0,2.0,1.0
49.0,3.0,21.0,1.0,2310.0,217.0,0.0,30.0,1.0,6.0
27.0,2.0,18.0,5.0,350.0,6.0,10.0,50.0,1.0,6.0
25.0,7.0,21.0,5.0,2635.0,17.0,10.0,32.0,2.0,9.0
22.0,1.0,19.0,5.0,5410.0,163.0,3.0,24.0,1.0,1.0
28.0,1.0,22.0,1.0,910.0,362.0,0.0,40.0,1.0,1.0
18.0,1.0,16.0,5.0,5240.0,6.0,2.0,15.0,2.0,1.0
56.0,1.0,18.0,1.0,3645.0,303.0,1.0,40.0,2.0,1.0
61.0,7.0,23.0,1.0,3250.0,233.0,1.0,60.0,1.0,6.0
22.0,1.0,13.0,5.0,6130.0,6.0,16.0,40.0,1.0,3.0
47.0,7.0,14.0,1.0,8030.0,303.0,6.0,70.0,1.0,8.0
65.0,3.0,18.0,1.0,6355.0,41.0,0.0,40.0,1.0,1.0
48.0,1.0,9.0,1.0,6050.0,303.0,1.0,56.0,1.0,1.0
84.0,7.0,23.0,1.0,800.0,6.0,1.0,58.0,1.0,1.0
57.0,1.0,21.0,1.0,1450.0,132.0,0.0,45.0,1.0,9.0
63.0,7.0,22.0,1.0,1360.0,23.0,0.0,45.0,1.0,1.0
28.0,1.0,19.0,5.0,4040.0,6.0,12.0,20.0,2.0,1.0
27.0,1.0,20.0,5.0,4510.0,6.0,5.0,40.0,2.0,1.0
23.0,4.0,19.0,1.0,3870.0,6.0,0.0,40.0,1.0,8.0
72.0,6.0,19.0,1.0,205.0,6.0,1.0,20.0,1.0,1.0
26.0,6.0,16.0,5.0,6260.0,313.0,15.0,30.0,1.0,8.0
47.0,1.0,21.0,1.0,4920.0,6.0,1.0,40.0,1.0,1.0
51.0,4.0,22.0,1.0,2310.0,39.0,0.0,45.0,2.0,1.0
47.0,5.0,18.0,1.0,5000.0,17.0,1.0,60.0,2.0,3.0
25.0,1.0,22.0,3.0,845.0,253.0,2.0,44.0,1.0,1.0
55.0,1.0,21.0,1.0,4760.0,29.0,1.0,32.0,2.0,1.0
45.0,1.0,19.0,1.0,8740.0,6.0,1.0,40.0,2.0,2.0
39.0,1.0,12.0,1.0,6441.0,303.0,1.0,50.0,1.0,1.0
28.0,1.0,20.0,1.0,7210.0,17.0,1.0,30.0,1.0,1.0
42.0,4.0,24.0,1.0,2205.0,37.0,0.0,55.0,1.0,1.0
64.0,2.0,20.0,1.0,3255.0,247.0,0.0,36.0,2.0,6.0
31.0,4.0,19.0,1.0,3602.0,6.0,0.0,20.0,2.0,2.0
66.0,1.0,19.0,3.0,3630.0,215.0,8.0,40.0,2.0,6.0
49.0,1.0,1.0,1.0,7720.0,303.0,1.0,40.0,2.0,8.0
58.0,7.0,20.0,1.0,1530.0,6.0,0.0,52.0,1.0,1.0
61.0,7.0,19.0,1.0,710.0,6.0,0.0,50.0,1.0,1.0
34.0,1.0,17.0,1.0,9645.0,6.0,16.0,48.0,1.0,1.0
59.0,1.0,21.0,5.0,4150.0,25.0,0.0,30.0,2.0,1.0
21.0,1.0,20.0,5.0,7315.0,6.0,2.0,60.0,1.0,8.0
54.0,1.0,12.0,3.0,3602.0,303.0,10.0,40.0,2.0,1.0
65.0,6.0,6.0,1.0,4760.0,312.0,1.0,20.0,2.0,8.0
19.0,1.0,19.0,5.0,5120.0,163.0,17.0,8.0,2.0,1.0
49.0,2.0,21.0,1.0,725.0,36.0,0.0,45.0,2.0,6.0
31.0,1.0,16.0,1.0,6410.0,303.0,0.0,40.0,1.0,1.0
39.0,1.0,20.0,5.0,3323.0,6.0,0.0,50.0,1.0,6.0
47.0,4.0,22.0,1.0,2310.0,240.0,0.0,50.0,1.0,9.0
21.0,2.0,19.0,5.0,230.0,6.0,17.0,16.0,1.0,1.0
23.0,1.0,21.0,5.0,1720.0,6.0,2.0,40.0,1.0,8.0
60.0,4.0,23.0,1.0,2100.0,6.0,0.0,50.0,1.0,1.0
49.0,7.0,1.0,1.0,6230.0,6.0,1.0,40.0,1.0,1.0
40.0,3.0,22.0,1.0,3870.0,6.0,0.0,40.0,1.0,1.0
50.0,2.0,21.0,1.0,630.0,2.0,1.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,4500.0,6.0,15.0,45.0,1.0,8.0
62.0,1.0,21.0,1.0,710.0,6.0,1.0,30.0,1.0,2.0
23.0,1.0,9.0,5.0,9620.0,313.0,10.0,40.0,1.0,1.0
50.0,7.0,22.0,1.0,4920.0,48.0,0.0,30.0,1.0,1.0
53.0,6.0,17.0,3.0,940.0,303.0,12.0,27.0,2.0,8.0
39.0,1.0,22.0,1.0,1021.0,207.0,1.0,40.0,1.0,6.0
58.0,6.0,22.0,1.0,850.0,20.0,0.0,40.0,1.0,2.0
27.0,2.0,22.0,1.0,2040.0,6.0,0.0,45.0,1.0,1.0
61.0,6.0,22.0,1.0,850.0,217.0,0.0,30.0,2.0,6.0
65.0,1.0,22.0,3.0,4030.0,6.0,0.0,36.0,1.0,1.0
60.0,2.0,22.0,5.0,710.0,224.0,5.0,40.0,2.0,1.0
52.0,4.0,22.0,1.0,2205.0,9.0,1.0,48.0,1.0,1.0
40.0,1.0,16.0,5.0,9130.0,6.0,13.0,65.0,1.0,1.0
44.0,2.0,22.0,1.0,2310.0,128.0,1.0,20.0,2.0,1.0
19.0,3.0,19.0,5.0,4622.0,48.0,17.0,40.0,2.0,6.0
54.0,6.0,19.0,1.0,4920.0,26.0,0.0,60.0,1.0,1.0
33.0,1.0,24.0,1.0,2640.0,6.0,0.0,55.0,2.0,1.0
23.0,1.0,19.0,5.0,4110.0,6.0,2.0,16.0,2.0,1.0
49.0,6.0,12.0,5.0,4230.0,303.0,0.0,50.0,2.0,1.0
63.0,1.0,20.0,2.0,3603.0,217.0,0.0,40.0,2.0,6.0
19.0,1.0,19.0,5.0,4720.0,6.0,2.0,30.0,2.0,2.0
43.0,1.0,16.0,1.0,7330.0,508.0,0.0,40.0,1.0,7.0
41.0,1.0,11.0,1.0,6260.0,6.0,12.0,60.0,1.0,1.0
65.0,1.0,21.0,1.0,1360.0,6.0,0.0,42.0,1.0,1.0
33.0,1.0,19.0,1.0,735.0,6.0,0.0,30.0,2.0,1.0
63.0,1.0,16.0,1.0,4110.0,72.0,0.0,35.0,1.0,1.0
55.0,1.0,18.0,3.0,5240.0,215.0,0.0,38.0,2.0,6.0
37.0,2.0,21.0,5.0,1108.0,240.0,0.0,50.0,1.0,6.0
35.0,1.0,21.0,1.0,2830.0,233.0,1.0,40.0,2.0,6.0
46.0,1.0,22.0,1.0,860.0,17.0,0.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,4760.0,139.0,17.0,23.0,1.0,1.0
52.0,1.0,19.0,3.0,9050.0,24.0,0.0,40.0,2.0,2.0
34.0,1.0,19.0,3.0,5240.0,303.0,2.0,40.0,2.0,8.0
43.0,1.0,16.0,1.0,6730.0,313.0,0.0,40.0,1.0,1.0
57.0,4.0,22.0,1.0,2320.0,6.0,0.0,40.0,2.0,1.0
38.0,1.0,20.0,1.0,800.0,164.0,0.0,40.0,1.0,1.0
24.0,1.0,16.0,5.0,4230.0,6.0,15.0,40.0,2.0,1.0
39.0,1.0,6.0,1.0,7855.0,303.0,1.0,40.0,1.0,1.0
19.0,3.0,19.0,5.0,5320.0,6.0,2.0,11.0,1.0,6.0
65.0,5.0,21.0,4.0,2014.0,6.0,13.0,40.0,1.0,1.0
57.0,2.0,21.0,5.0,2050.0,120.0,17.0,32.0,2.0,1.0
55.0,1.0,21.0,1.0,3603.0,233.0,0.0,36.0,1.0,6.0
55.0,1.0,1.0,1.0,4251.0,303.0,6.0,40.0,1.0,9.0
69.0,6.0,22.0,2.0,410.0,12.0,0.0,35.0,2.0,1.0
30.0,1.0,16.0,5.0,440.0,313.0,10.0,40.0,1.0,8.0
33.0,1.0,11.0,3.0,4220.0,303.0,2.0,18.0,2.0,1.0
74.0,1.0,19.0,1.0,3602.0,6.0,1.0,18.0,2.0,1.0
36.0,1.0,16.0,5.0,120.0,6.0,0.0,45.0,1.0,6.0
52.0,1.0,19.0,3.0,2545.0,6.0,0.0,30.0,2.0,1.0
24.0,5.0,17.0,5.0,4600.0,231.0,11.0,40.0,2.0,1.0
22.0,1.0,19.0,5.0,4030.0,6.0,12.0,12.0,1.0,1.0
43.0,1.0,5.0,1.0,4220.0,303.0,0.0,51.0,1.0,1.0
40.0,1.0,21.0,1.0,735.0,104.0,0.0,44.0,1.0,1.0
36.0,1.0,21.0,1.0,1021.0,210.0,1.0,40.0,2.0,6.0
50.0,1.0,16.0,1.0,540.0,6.0,0.0,38.0,1.0,1.0
36.0,1.0,18.0,1.0,4700.0,6.0,1.0,50.0,1.0,1.0
30.0,6.0,19.0,3.0,4700.0,210.0,15.0,40.0,2.0,1.0
26.0,1.0,22.0,5.0,8740.0,210.0,15.0,40.0,1.0,6.0
29.0,1.0,21.0,5.0,5240.0,6.0,0.0,20.0,2.0,8.0
21.0,1.0,18.0,5.0,5860.0,6.0,2.0,5.0,2.0,6.0
52.0,6.0,21.0,1.0,735.0,16.0,1.0,70.0,2.0,1.0
34.0,1.0,12.0,1.0,7315.0,6.0,0.0,40.0,1.0,1.0
42.0,1.0,17.0,3.0,3655.0,6.0,2.0,40.0,2.0,8.0
55.0,1.0,16.0,1.0,4710.0,6.0,9.0,50.0,1.0,6.0
68.0,6.0,21.0,1.0,410.0,6.0,0.0,10.0,1.0,1.0
40.0,1.0,21.0,1.0,9130.0,213.0,0.0,30.0,1.0,1.0
44.0,1.0,21.0,5.0,5860.0,42.0,0.0,24.0,1.0,1.0
32.0,1.0,19.0,5.0,4230.0,6.0,13.0,42.0,2.0,1.0
44.0,2.0,21.0,1.0,5710.0,6.0,0.0,50.0,2.0,1.0
59.0,1.0,21.0,1.0,8030.0,303.0,10.0,40.0,1.0,1.0
40.0,1.0,14.0,5.0,9640.0,303.0,0.0,40.0,2.0,1.0
60.0,1.0,7.0,1.0,8990.0,303.0,1.0,25.0,2.0,8.0
39.0,1.0,1.0,5.0,4220.0,313.0,0.0,35.0,1.0,1.0
54.0,7.0,23.0,1.0,3010.0,217.0,0.0,50.0,1.0,6.0
40.0,3.0,22.0,1.0,230.0,6.0,0.0,60.0,2.0,1.0
50.0,1.0,21.0,3.0,9005.0,6.0,2.0,40.0,1.0,8.0
42.0,6.0,16.0,3.0,7640.0,303.0,5.0,30.0,1.0,8.0
31.0,1.0,16.0,1.0,9130.0,6.0,0.0,50.0,1.0,1.0
29.0,1.0,19.0,1.0,5840.0,6.0,1.0,30.0,2.0,1.0
62.0,1.0,20.0,3.0,5240.0,6.0,0.0,22.0,1.0,1.0
54.0,3.0,15.0,3.0,4130.0,247.0,10.0,20.0,2.0,6.0
47.0,4.0,20.0,1.0,1220.0,6.0,1.0,40.0,2.0,1.0
40.0,7.0,18.0,1.0,10.0,4.0,1.0,50.0,1.0,1.0
22.0,1.0,19.0,5.0,1541.0,6.0,2.0,35.0,2.0,3.0
34.0,1.0,18.0,1.0,5610.0,233.0,0.0,40.0,1.0,6.0
27.0,2.0,21.0,1.0,3602.0,6.0,1.0,40.0,2.0,9.0
53.0,1.0,12.0,2.0,3602.0,6.0,4.0,40.0,2.0,1.0
61.0,6.0,1.0,1.0,4020.0,303.0,0.0,25.0,1.0,8.0
27.0,1.0,22.0,5.0,2634.0,207.0,12.0,40.0,1.0,6.0
29.0,1.0,16.0,5.0,4710.0,6.0,0.0,40.0,2.0,8.0
61.0,1.0,16.0,2.0,8740.0,6.0,15.0,30.0,2.0,8.0
21.0,1.0,21.0,5.0,1760.0,6.0,2.0,40.0,1.0,1.0
26.0,1.0,16.0,5.0,6800.0,6.0,2.0,45.0,1.0,1.0
28.0,1.0,19.0,5.0,5600.0,233.0,13.0,40.0,2.0,6.0
28.0,5.0,19.0,1.0,2145.0,6.0,0.0,40.0,1.0,1.0
22.0,1.0,16.0,5.0,7260.0,6.0,2.0,30.0,1.0,1.0
56.0,1.0,21.0,1.0,52.0,34.0,0.0,40.0,2.0,1.0
47.0,3.0,19.0,1.0,4655.0,303.0,1.0,54.0,2.0,1.0
45.0,1.0,16.0,3.0,4110.0,6.0,2.0,32.0,2.0,1.0
30.0,3.0,13.0,5.0,4130.0,6.0,2.0,10.0,1.0,2.0
45.0,1.0,20.0,1.0,5110.0,6.0,1.0,40.0,2.0,8.0
71.0,6.0,16.0,2.0,4600.0,6.0,0.0,55.0,2.0,1.0
42.0,2.0,16.0,5.0,3645.0,303.0,0.0,40.0,2.0,8.0
39.0,1.0,21.0,1.0,4760.0,6.0,0.0,2.0,2.0,1.0
86.0,6.0,21.0,1.0,710.0,44.0,1.0,32.0,1.0,1.0
35.0,6.0,23.0,1.0,3110.0,6.0,0.0,40.0,1.0,6.0
35.0,3.0,22.0,5.0,2310.0,34.0,0.0,40.0,1.0,1.0
47.0,1.0,16.0,1.0,9130.0,303.0,1.0,40.0,1.0,8.0
43.0,1.0,17.0,5.0,6230.0,303.0,5.0,40.0,1.0,1.0
42.0,1.0,16.0,1.0,5110.0,6.0,1.0,40.0,2.0,1.0
43.0,1.0,22.0,1.0,1410.0,212.0,0.0,50.0,1.0,1.0
23.0,1.0,21.0,5.0,1021.0,6.0,12.0,40.0,1.0,8.0
56.0,6.0,17.0,3.0,4230.0,312.0,0.0,40.0,2.0,1.0
49.0,3.0,18.0,1.0,9122.0,48.0,1.0,40.0,1.0,8.0
26.0,1.0,13.0,5.0,4965.0,6.0,2.0,40.0,2.0,8.0
70.0,7.0,21.0,1.0,4710.0,17.0,1.0,45.0,1.0,1.0
43.0,6.0,18.0,1.0,3323.0,6.0,1.0,30.0,1.0,1.0
28.0,4.0,21.0,5.0,1006.0,233.0,2.0,40.0,2.0,6.0
30.0,1.0,22.0,5.0,1021.0,4.0,12.0,40.0,1.0,6.0
59.0,1.0,20.0,1.0,10.0,6.0,1.0,50.0,2.0,1.0
47.0,6.0,16.0,1.0,220.0,365.0,0.0,30.0,1.0,6.0
54.0,4.0,16.0,3.0,4220.0,303.0,0.0,40.0,1.0,1.0
28.0,2.0,21.0,5.0,350.0,370.0,2.0,30.0,2.0,9.0
30.0,3.0,16.0,5.0,4251.0,6.0,17.0,40.0,1.0,6.0
49.0,1.0,18.0,5.0,5120.0,6.0,0.0,40.0,2.0,1.0
49.0,1.0,21.0,1.0,4710.0,233.0,0.0,40.0,1.0,6.0
33.0,2.0,24.0,1.0,1240.0,207.0,0.0,40.0,2.0,6.0
47.0,1.0,21.0,1.0,310.0,217.0,0.0,40.0,1.0,6.0
66.0,7.0,22.0,1.0,10.0,231.0,0.0,40.0,1.0,6.0
61.0,1.0,21.0,1.0,340.0,29.0,0.0,50.0,1.0,1.0
63.0,7.0,20.0,1.0,9141.0,158.0,0.0,40.0,1.0,1.0
49.0,6.0,21.0,3.0,5300.0,11.0,0.0,20.0,2.0,1.0
57.0,3.0,16.0,4.0,3603.0,233.0,0.0,48.0,2.0,6.0
57.0,2.0,24.0,1.0,230.0,27.0,0.0,50.0,1.0,1.0
29.0,1.0,16.0,5.0,4435.0,303.0,12.0,40.0,1.0,1.0
63.0,1.0,16.0,1.0,9645.0,38.0,1.0,35.0,1.0,1.0
51.0,1.0,21.0,1.0,800.0,6.0,1.0,40.0,1.0,1.0
34.0,4.0,21.0,5.0,2310.0,6.0,2.0,16.0,2.0,8.0
30.0,1.0,23.0,5.0,310.0,240.0,2.0,40.0,1.0,6.0
73.0,1.0,21.0,1.0,4810.0,12.0,1.0,30.0,1.0,1.0
42.0,5.0,19.0,1.0,5000.0,20.0,1.0,40.0,2.0,1.0
71.0,1.0,21.0,5.0,2310.0,36.0,0.0,30.0,2.0,1.0
49.0,1.0,21.0,1.0,4700.0,6.0,0.0,60.0,1.0,6.0
39.0,1.0,16.0,1.0,9620.0,6.0,0.0,40.0,1.0,6.0
55.0,1.0,21.0,1.0,1108.0,313.0,1.0,50.0,1.0,1.0
41.0,5.0,16.0,3.0,5860.0,6.0,0.0,40.0,2.0,1.0
28.0,1.0,24.0,1.0,1450.0,49.0,0.0,40.0,1.0,6.0
59.0,1.0,19.0,5.0,600.0,6.0,0.0,50.0,1.0,1.0
49.0,3.0,21.0,1.0,2310.0,6.0,1.0,40.0,1.0,6.0
70.0,1.0,21.0,3.0,3245.0,42.0,0.0,99.0,2.0,1.0
23.0,1.0,22.0,5.0,1021.0,6.0,2.0,40.0,2.0,6.0
32.0,4.0,22.0,1.0,1760.0,6.0,1.0,20.0,2.0,1.0
43.0,1.0,21.0,1.0,2205.0,6.0,1.0,40.0,1.0,6.0
44.0,1.0,9.0,1.0,9640.0,303.0,1.0,40.0,1.0,8.0
67.0,1.0,20.0,1.0,4760.0,6.0,1.0,16.0,2.0,1.0
69.0,1.0,20.0,5.0,3500.0,333.0,0.0,69.0,2.0,2.0
47.0,3.0,21.0,1.0,1610.0,215.0,0.0,40.0,1.0,6.0
58.0,1.0,16.0,1.0,5740.0,6.0,0.0,30.0,2.0,1.0
27.0,1.0,16.0,1.0,5240.0,6.0,1.0,50.0,2.0,1.0
70.0,1.0,9.0,2.0,4130.0,303.0,0.0,40.0,2.0,8.0
58.0,6.0,21.0,1.0,6200.0,303.0,0.0,30.0,1.0,1.0
82.0,1.0,21.0,1.0,1021.0,36.0,0.0,40.0,1.0,1.0
50.0,7.0,21.0,1.0,4330.0,6.0,0.0,30.0,2.0,6.0
35.0,1.0,18.0,5.0,5400.0,6.0,0.0,40.0,2.0,1.0
51.0,1.0,16.0,5.0,5240.0,247.0,12.0,60.0,1.0,6.0
82.0,1.0,21.0,1.0,9645.0,17.0,0.0,30.0,1.0,1.0
52.0,1.0,19.0,5.0,4700.0,362.0,0.0,40.0,1.0,1.0
59.0,4.0,18.0,3.0,7340.0,6.0,0.0,40.0,1.0,1.0
28.0,1.0,16.0,5.0,5400.0,6.0,10.0,40.0,2.0,8.0
46.0,1.0,22.0,1.0,2850.0,6.0,0.0,45.0,1.0,1.0
36.0,1.0,20.0,5.0,4700.0,6.0,12.0,40.0,1.0,1.0
33.0,3.0,19.0,1.0,3870.0,6.0,0.0,40.0,1.0,1.0
41.0,1.0,16.0,5.0,9620.0,6.0,2.0,16.0,1.0,1.0
20.0,1.0,14.0,5.0,4020.0,6.0,17.0,40.0,1.0,2.0
42.0,5.0,21.0,1.0,2205.0,6.0,0.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,2600.0,207.0,12.0,40.0,2.0,6.0
64.0,1.0,19.0,1.0,3602.0,6.0,1.0,40.0,2.0,1.0
28.0,1.0,21.0,1.0,1105.0,6.0,2.0,40.0,1.0,8.0
50.0,6.0,21.0,1.0,2710.0,6.0,1.0,5.0,2.0,1.0
52.0,1.0,18.0,3.0,5240.0,6.0,2.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4220.0,6.0,13.0,20.0,1.0,1.0
22.0,1.0,19.0,5.0,4110.0,6.0,2.0,20.0,2.0,8.0
58.0,1.0,16.0,1.0,4251.0,6.0,0.0,40.0,1.0,2.0
22.0,3.0,16.0,5.0,5860.0,6.0,2.0,40.0,2.0,8.0
50.0,1.0,9.0,1.0,4251.0,303.0,0.0,40.0,1.0,1.0
45.0,1.0,20.0,1.0,4710.0,206.0,0.0,50.0,1.0,6.0
59.0,1.0,1.0,1.0,6050.0,303.0,1.0,40.0,1.0,8.0
48.0,1.0,21.0,1.0,8760.0,217.0,1.0,50.0,2.0,6.0
19.0,1.0,16.0,5.0,6355.0,303.0,2.0,40.0,1.0,1.0
50.0,6.0,16.0,1.0,4210.0,6.0,0.0,70.0,1.0,1.0
32.0,1.0,21.0,1.0,110.0,6.0,1.0,48.0,1.0,6.0
48.0,1.0,20.0,1.0,4700.0,303.0,1.0,40.0,1.0,8.0
48.0,1.0,22.0,1.0,3150.0,233.0,0.0,60.0,1.0,6.0
54.0,2.0,19.0,3.0,2634.0,66.0,0.0,48.0,2.0,1.0
40.0,1.0,8.0,1.0,7220.0,303.0,0.0,40.0,1.0,1.0
45.0,1.0,19.0,5.0,2300.0,6.0,2.0,40.0,2.0,1.0
61.0,7.0,16.0,1.0,340.0,6.0,1.0,18.0,1.0,6.0
55.0,5.0,20.0,1.0,5540.0,217.0,1.0,50.0,2.0,6.0
61.0,3.0,24.0,1.0,230.0,26.0,0.0,50.0,2.0,1.0
53.0,1.0,16.0,3.0,6950.0,6.0,10.0,40.0,1.0,8.0
29.0,1.0,21.0,5.0,6460.0,6.0,2.0,32.0,1.0,1.0
49.0,1.0,20.0,5.0,120.0,17.0,0.0,40.0,2.0,1.0
42.0,1.0,19.0,1.0,6050.0,303.0,1.0,40.0,2.0,1.0
59.0,3.0,19.0,1.0,3870.0,6.0,0.0,16.0,1.0,1.0
28.0,1.0,23.0,5.0,2100.0,8.0,12.0,60.0,2.0,6.0
68.0,3.0,20.0,1.0,5000.0,6.0,0.0,40.0,1.0,6.0
53.0,1.0,16.0,3.0,7200.0,303.0,6.0,40.0,1.0,1.0
39.0,1.0,20.0,1.0,1530.0,210.0,0.0,45.0,1.0,6.0
56.0,1.0,21.0,1.0,1530.0,11.0,0.0,50.0,1.0,1.0
52.0,1.0,14.0,1.0,4220.0,8.0,1.0,40.0,2.0,1.0
24.0,3.0,19.0,5.0,3740.0,6.0,2.0,72.0,1.0,9.0
31.0,1.0,21.0,5.0,910.0,6.0,0.0,40.0,2.0,1.0
26.0,1.0,19.0,5.0,9130.0,6.0,2.0,20.0,1.0,2.0
56.0,3.0,19.0,1.0,820.0,6.0,0.0,40.0,2.0,1.0
36.0,1.0,21.0,1.0,1200.0,6.0,0.0,40.0,1.0,1.0
52.0,1.0,16.0,3.0,7750.0,6.0,2.0,40.0,2.0,9.0
33.0,3.0,21.0,1.0,1108.0,303.0,0.0,40.0,1.0,8.0
21.0,2.0,20.0,5.0,4435.0,6.0,0.0,6.0,1.0,8.0
29.0,1.0,16.0,5.0,4110.0,6.0,2.0,32.0,2.0,1.0
28.0,1.0,22.0,1.0,1400.0,210.0,1.0,40.0,2.0,6.0
24.0,1.0,19.0,5.0,2350.0,6.0,2.0,20.0,1.0,8.0
29.0,1.0,21.0,1.0,1410.0,6.0,1.0,40.0,1.0,1.0
34.0,1.0,20.0,5.0,4700.0,6.0,0.0,20.0,1.0,6.0
45.0,6.0,15.0,1.0,4230.0,303.0,0.0,40.0,2.0,1.0
27.0,1.0,19.0,5.0,4710.0,6.0,2.0,40.0,2.0,1.0
31.0,1.0,22.0,1.0,1320.0,233.0,0.0,40.0,1.0,6.0
40.0,1.0,16.0,5.0,6050.0,6.0,13.0,40.0,1.0,1.0
48.0,4.0,19.0,1.0,2435.0,35.0,1.0,25.0,2.0,8.0
64.0,1.0,15.0,1.0,8320.0,247.0,1.0,40.0,2.0,6.0
55.0,7.0,16.0,1.0,10.0,6.0,1.0,4.0,1.0,1.0
32.0,1.0,21.0,1.0,1006.0,210.0,1.0,40.0,1.0,6.0
45.0,1.0,1.0,5.0,6260.0,303.0,12.0,35.0,1.0,8.0
25.0,1.0,19.0,5.0,6260.0,6.0,2.0,48.0,1.0,8.0
82.0,1.0,22.0,2.0,4655.0,6.0,0.0,10.0,2.0,6.0
37.0,1.0,19.0,1.0,4850.0,6.0,1.0,40.0,2.0,1.0
31.0,1.0,19.0,5.0,5740.0,6.0,0.0,40.0,2.0,1.0
24.0,5.0,19.0,1.0,5510.0,6.0,2.0,20.0,1.0,2.0
66.0,6.0,23.0,1.0,3040.0,20.0,1.0,40.0,1.0,1.0
51.0,1.0,16.0,1.0,4850.0,6.0,1.0,99.0,1.0,1.0
34.0,4.0,22.0,1.0,120.0,508.0,1.0,40.0,1.0,6.0
36.0,1.0,15.0,1.0,3640.0,6.0,1.0,40.0,2.0,1.0
26.0,1.0,15.0,5.0,8140.0,53.0,0.0,40.0,1.0,1.0
37.0,1.0,23.0,1.0,6441.0,6.0,1.0,40.0,1.0,8.0
28.0,3.0,21.0,1.0,3300.0,11.0,1.0,45.0,1.0,1.0
42.0,1.0,22.0,1.0,1021.0,207.0,0.0,40.0,2.0,6.0
55.0,1.0,19.0,3.0,5320.0,6.0,0.0,40.0,2.0,3.0
59.0,1.0,19.0,1.0,10.0,301.0,1.0,45.0,1.0,1.0
25.0,5.0,19.0,5.0,5550.0,6.0,0.0,40.0,2.0,1.0
29.0,1.0,16.0,5.0,9640.0,312.0,0.0,36.0,2.0,1.0
43.0,4.0,24.0,5.0,1650.0,301.0,0.0,40.0,1.0,9.0
23.0,2.0,21.0,1.0,420.0,6.0,0.0,40.0,2.0,1.0
28.0,1.0,19.0,5.0,3500.0,6.0,13.0,40.0,2.0,8.0
75.0,1.0,16.0,1.0,600.0,6.0,0.0,16.0,1.0,1.0
33.0,2.0,22.0,5.0,726.0,6.0,2.0,50.0,1.0,1.0
18.0,1.0,16.0,5.0,4720.0,6.0,17.0,22.0,2.0,8.0
60.0,1.0,1.0,1.0,8740.0,303.0,1.0,40.0,2.0,8.0
44.0,1.0,16.0,1.0,1108.0,312.0,0.0,40.0,1.0,1.0
56.0,6.0,21.0,2.0,4230.0,6.0,0.0,20.0,2.0,9.0
27.0,6.0,21.0,5.0,3230.0,6.0,2.0,20.0,2.0,1.0
20.0,1.0,19.0,5.0,4600.0,6.0,2.0,4.0,2.0,1.0
19.0,1.0,19.0,5.0,5240.0,6.0,2.0,20.0,2.0,9.0
55.0,1.0,21.0,3.0,3640.0,233.0,0.0,38.0,2.0,6.0
62.0,1.0,1.0,3.0,5740.0,240.0,5.0,50.0,2.0,6.0
28.0,1.0,16.0,5.0,6050.0,303.0,10.0,40.0,1.0,8.0
19.0,1.0,19.0,5.0,4760.0,6.0,17.0,30.0,1.0,8.0
